/home/utkarsh/opensim-rl/lib/python3.6/site-packages/torch/cuda/__init__.py:52: UserWarning: CUDA initialization: The NVIDIA driver on your system is too old (found version 10010). Please update your GPU driver by downloading and installing a new version from the URL: http://www.nvidia.com/Download/index.aspx Alternatively, go to: https://pytorch.org to install a PyTorch version that has been compiled with your version of the CUDA driver. (Triggered internally at  /pytorch/c10/cuda/CUDAFunctions.cpp:100.)
  return torch._C._cuda_getDeviceCount() > 0
WARNING - sacred_utils - No observers have been added to this run
INFO - sacred_utils - Running command 'main'
INFO - sacred_utils - Started
==============SETTINGS================
{'cuda': False,
 'curriculum_threshold': 0.85,
 'env_name': 'mocca_envs:Walker3DStepperEnv-v0',
 'episode_steps': 40000,
 'experiment_dir': 'runs/2021_02_01__00_55_02__experiment1/',
 'gae_lambda': 0.95,
 'gamma': 0.99,
 'load_saved_controller': False,
 'log_dir': 'runs/2021_02_01__00_55_02__experiment1/logs',
 'log_interval': 1,
 'lr': 0.0003,
 'lr_decay_type': 'exponential',
 'mini_batch_size': 1024,
 'num_ensembles': 1,
 'num_frames': 200000000.0,
 'num_mini_batch': 39,
 'num_processes': 56,
 'num_steps': 714,
 'num_tests': 4,
 'plot_prob': False,
 'ppo_params': {'clip_param': 0.2,
                'entropy_coef': 0.0,
                'eps': 1e-05,
                'lr': 0.0003,
                'max_grad_norm': 2.0,
                'num_mini_batch': 39,
                'ppo_epoch': 10,
                'use_clipped_value_loss': False,
                'value_loss_coef': 1.0},
 'replicate_num': 1,
 'robot_power_decay_type': 'exponential',
 'sampling_scale': 150,
 'save_dir': 'runs/2021_02_01__00_55_02__experiment1/models',
 'save_every': 10000000.0,
 'save_sampling_prob': False,
 'seed': 8,
 'use_adaptive_sampling': False,
 'use_curriculum': False,
 'use_gae': True,
 'use_mirror': False,
 'use_phase_mirror': False,
 'use_specialist': False,
 'use_threshold_sampling': False}
--------------------------------------
/home/utkarsh/opensim-rl/lib/python3.6/site-packages/gym/logger.py:30: UserWarning: [33mWARN: Box bound precision lowered by casting to float32[0m
  warnings.warn(colorize('%s: %s'%('WARN', msg % args), 'yellow'))
Updates 1, num timesteps 39984, FPS 541, mean/median reward 12.5/10.5, min/max reward -13.6/38.7, test_mean/median reward 25.4/25.4, test_min/max reward 25.4/25.4, entropy -1.80764, value loss 10.51700, policy loss -0.01014
Updates 106, num timesteps 4238304, FPS 565, mean/median reward 259.5/247.8, min/max reward 181.8/435.0, test_mean/median reward 1081.1/1081.1, test_min/max reward 1081.1/1081.1, entropy -7.35103, value loss 7.16510, policy loss -0.00902
Updates 107, num timesteps 4278288, FPS 565, mean/median reward 248.9/237.8, min/max reward 159.9/424.8, test_mean/median reward 246.4/246.4, test_min/max reward 246.4/246.4, entropy -7.38864, value loss 6.93941, policy loss -0.01564
Updates 108, num timesteps 4318272, FPS 565, mean/median reward 265.2/249.3, min/max reward 162.8/468.7, test_mean/median reward 420.3/420.3, test_min/max reward 420.3/420.3, entropy -7.42675, value loss 7.84596, policy loss -0.01291
Updates 109, num timesteps 4358256, FPS 565, mean/median reward 264.9/252.0, min/max reward 172.9/575.9, test_mean/median reward 211.5/211.5, test_min/max reward 211.5/211.5, entropy -7.46444, value loss 7.51644, policy loss -0.01606
Updates 110, num timesteps 4398240, FPS 565, mean/median reward 276.0/247.9, min/max reward 147.6/477.3, test_mean/median reward 218.8/218.8, test_min/max reward 218.8/218.8, entropy -7.49840, value loss 9.29608, policy loss -0.01697
Updates 111, num timesteps 4438224, FPS 565, mean/median reward 272.9/244.2, min/max reward 176.5/478.4, test_mean/median reward 266.7/266.7, test_min/max reward 266.7/266.7, entropy -7.53324, value loss 9.94691, policy loss -0.00909
Updates 112, num timesteps 4478208, FPS 565, mean/median reward 294.9/269.4, min/max reward 161.4/517.9, test_mean/median reward 1154.6/1154.6, test_min/max reward 1154.6/1154.6, entropy -7.55331, value loss 7.61245, policy loss -0.00248
Updates 113, num timesteps 4518192, FPS 565, mean/median reward 289.7/271.7, min/max reward 112.1/522.6, test_mean/median reward 408.2/408.2, test_min/max reward 408.2/408.2, entropy -7.56782, value loss 8.99937, policy loss -0.01305
Updates 114, num timesteps 4558176, FPS 566, mean/median reward 277.0/269.7, min/max reward 162.3/519.0, test_mean/median reward 529.0/529.0, test_min/max reward 529.0/529.0, entropy -7.59990, value loss 7.69029, policy loss -0.00842
Updates 115, num timesteps 4598160, FPS 566, mean/median reward 302.5/296.0, min/max reward 187.7/619.1, test_mean/median reward 773.1/773.1, test_min/max reward 773.1/773.1, entropy -7.63699, value loss 8.75408, policy loss -0.01278
Updates 116, num timesteps 4638144, FPS 566, mean/median reward 317.1/300.8, min/max reward 173.7/652.6, test_mean/median reward 345.0/345.0, test_min/max reward 345.0/345.0, entropy -7.67340, value loss 7.87142, policy loss -0.01032
Updates 117, num timesteps 4678128, FPS 566, mean/median reward 316.8/275.4, min/max reward 172.0/683.4, test_mean/median reward 823.5/823.5, test_min/max reward 823.5/823.5, entropy -7.69146, value loss 9.48620, policy loss -0.01082
Updates 118, num timesteps 4718112, FPS 566, mean/median reward 339.4/320.4, min/max reward 157.6/628.2, test_mean/median reward 963.5/963.5, test_min/max reward 963.5/963.5, entropy -7.71906, value loss 8.33841, policy loss -0.01050
Updates 119, num timesteps 4758096, FPS 566, mean/median reward 306.4/289.8, min/max reward 153.7/486.9, test_mean/median reward 1184.8/1184.8, test_min/max reward 1184.8/1184.8, entropy -7.73701, value loss 8.77969, policy loss 0.00816
Updates 120, num timesteps 4798080, FPS 566, mean/median reward 337.6/307.0, min/max reward 119.2/890.4, test_mean/median reward 1133.4/1133.4, test_min/max reward 1133.4/1133.4, entropy -7.76036, value loss 9.87316, policy loss -0.01656
Updates 121, num timesteps 4838064, FPS 566, mean/median reward 310.2/286.8, min/max reward 121.5/620.6, test_mean/median reward 450.3/450.3, test_min/max reward 450.3/450.3, entropy -7.79857, value loss 14.78908, policy loss -0.00788
Updates 122, num timesteps 4878048, FPS 566, mean/median reward 295.2/278.5, min/max reward 149.8/696.4, test_mean/median reward 1038.5/1038.5, test_min/max reward 1038.5/1038.5, entropy -7.82269, value loss 9.86462, policy loss -0.01283
Updates 123, num timesteps 4918032, FPS 566, mean/median reward 359.3/332.1, min/max reward 185.8/654.1, test_mean/median reward 839.2/839.2, test_min/max reward 839.2/839.2, entropy -7.84939, value loss 10.29125, policy loss -0.00720
Updates 124, num timesteps 4958016, FPS 566, mean/median reward 356.9/308.7, min/max reward 186.9/752.4, test_mean/median reward 264.5/264.5, test_min/max reward 264.5/264.5, entropy -7.87090, value loss 10.04797, policy loss -0.00212
Updates 125, num timesteps 4998000, FPS 566, mean/median reward 337.1/295.6, min/max reward 184.8/974.5, test_mean/median reward 420.6/420.6, test_min/max reward 420.6/420.6, entropy -7.89193, value loss 10.68193, policy loss -0.02102
Updates 126, num timesteps 5037984, FPS 567, mean/median reward 354.5/309.2, min/max reward 181.3/782.1, test_mean/median reward 1266.0/1266.0, test_min/max reward 1266.0/1266.0, entropy -7.92176, value loss 10.04518, policy loss -0.01017
Updates 127, num timesteps 5077968, FPS 567, mean/median reward 394.0/354.4, min/max reward 193.5/800.2, test_mean/median reward 1122.8/1122.8, test_min/max reward 1122.8/1122.8, entropy -7.94173, value loss 9.28928, policy loss -0.00344
Updates 128, num timesteps 5117952, FPS 567, mean/median reward 382.6/340.9, min/max reward 208.3/1052.4, test_mean/median reward 553.6/553.6, test_min/max reward 553.6/553.6, entropy -7.96633, value loss 10.03840, policy loss -0.01022
Updates 129, num timesteps 5157936, FPS 567, mean/median reward 402.7/363.7, min/max reward 170.4/1180.6, test_mean/median reward 1337.5/1337.5, test_min/max reward 1337.5/1337.5, entropy -7.99570, value loss 10.05090, policy loss -0.00975
Updates 130, num timesteps 5197920, FPS 567, mean/median reward 406.4/354.2, min/max reward 203.7/1066.3, test_mean/median reward 1305.0/1305.0, test_min/max reward 1305.0/1305.0, entropy -8.03370, value loss 9.37798, policy loss -0.01129
Updates 131, num timesteps 5237904, FPS 567, mean/median reward 410.1/345.2, min/max reward 177.2/955.6, test_mean/median reward 1255.1/1255.1, test_min/max reward 1255.1/1255.1, entropy -8.06704, value loss 7.69914, policy loss -0.01114
Updates 132, num timesteps 5277888, FPS 567, mean/median reward 494.1/397.1, min/max reward 220.0/1298.8, test_mean/median reward 1153.1/1153.1, test_min/max reward 1153.1/1153.1, entropy -8.08806, value loss 8.69822, policy loss -0.01184
Updates 133, num timesteps 5317872, FPS 567, mean/median reward 535.7/452.7, min/max reward 162.7/1440.6, test_mean/median reward 1312.6/1312.6, test_min/max reward 1312.6/1312.6, entropy -8.11100, value loss 10.88903, policy loss -0.00967
Updates 134, num timesteps 5357856, FPS 567, mean/median reward 419.4/365.8, min/max reward 170.0/998.4, test_mean/median reward 1232.9/1232.9, test_min/max reward 1232.9/1232.9, entropy -8.14529, value loss 10.25550, policy loss -0.00819
Updates 135, num timesteps 5397840, FPS 567, mean/median reward 503.7/463.4, min/max reward 167.8/1444.2, test_mean/median reward 1172.5/1172.5, test_min/max reward 1172.5/1172.5, entropy -8.17439, value loss 8.31712, policy loss 0.00508
Updates 136, num timesteps 5437824, FPS 567, mean/median reward 490.3/428.2, min/max reward 204.6/1251.7, test_mean/median reward 1155.2/1155.2, test_min/max reward 1155.2/1155.2, entropy -8.18496, value loss 8.19614, policy loss 0.01384
Updates 137, num timesteps 5477808, FPS 568, mean/median reward 395.4/341.1, min/max reward 188.6/1001.0, test_mean/median reward 644.1/644.1, test_min/max reward 644.1/644.1, entropy -8.19180, value loss 9.66878, policy loss 0.05388
Updates 138, num timesteps 5517792, FPS 568, mean/median reward 445.7/369.8, min/max reward 194.9/1283.0, test_mean/median reward 1137.9/1137.9, test_min/max reward 1137.9/1137.9, entropy -8.19198, value loss 10.31455, policy loss -0.01382
Updates 139, num timesteps 5557776, FPS 567, mean/median reward 461.2/401.2, min/max reward 215.4/1242.7, test_mean/median reward 1208.9/1208.9, test_min/max reward 1208.9/1208.9, entropy -8.21692, value loss 9.79415, policy loss -0.00571
Updates 140, num timesteps 5597760, FPS 567, mean/median reward 550.0/499.0, min/max reward 208.1/1412.3, test_mean/median reward 1245.3/1245.3, test_min/max reward 1245.3/1245.3, entropy -8.23314, value loss 9.29496, policy loss -0.00008
Updates 141, num timesteps 5637744, FPS 567, mean/median reward 434.7/384.3, min/max reward 190.2/1038.3, test_mean/median reward 336.7/336.7, test_min/max reward 336.7/336.7, entropy -8.25228, value loss 9.19766, policy loss -0.01528
Updates 142, num timesteps 5677728, FPS 567, mean/median reward 481.6/389.1, min/max reward 207.0/1386.0, test_mean/median reward 1026.4/1026.4, test_min/max reward 1026.4/1026.4, entropy -8.27717, value loss 9.42364, policy loss -0.00421
Updates 143, num timesteps 5717712, FPS 568, mean/median reward 479.2/416.5, min/max reward 191.1/1123.6, test_mean/median reward 988.2/988.2, test_min/max reward 988.2/988.2, entropy -8.29480, value loss 9.76182, policy loss -0.01761
Updates 144, num timesteps 5757696, FPS 568, mean/median reward 540.9/457.8, min/max reward 216.1/1328.5, test_mean/median reward 1432.5/1432.5, test_min/max reward 1432.5/1432.5, entropy -8.31475, value loss 8.93396, policy loss -0.00312
Updates 145, num timesteps 5797680, FPS 568, mean/median reward 459.1/434.0, min/max reward 207.4/1050.2, test_mean/median reward 1161.0/1161.0, test_min/max reward 1161.0/1161.0, entropy -8.33123, value loss 8.40589, policy loss -0.01079
Updates 146, num timesteps 5837664, FPS 568, mean/median reward 510.2/478.6, min/max reward 218.6/1099.7, test_mean/median reward 1138.7/1138.7, test_min/max reward 1138.7/1138.7, entropy -8.35343, value loss 7.77470, policy loss -0.02279
Updates 147, num timesteps 5877648, FPS 568, mean/median reward 506.6/392.6, min/max reward 201.1/1173.9, test_mean/median reward 1148.3/1148.3, test_min/max reward 1148.3/1148.3, entropy -8.37724, value loss 8.15172, policy loss -0.01557
Updates 148, num timesteps 5917632, FPS 568, mean/median reward 602.6/553.0, min/max reward 183.9/1466.3, test_mean/median reward 1297.8/1297.8, test_min/max reward 1297.8/1297.8, entropy -8.39595, value loss 10.02352, policy loss -0.01642
Updates 149, num timesteps 5957616, FPS 568, mean/median reward 608.6/609.2, min/max reward 203.9/1209.3, test_mean/median reward 1427.3/1427.3, test_min/max reward 1427.3/1427.3, entropy -8.42937, value loss 11.14230, policy loss -0.01766
Updates 150, num timesteps 5997600, FPS 568, mean/median reward 640.8/639.5, min/max reward 183.3/1315.1, test_mean/median reward 1230.7/1230.7, test_min/max reward 1230.7/1230.7, entropy -8.46923, value loss 9.96212, policy loss -0.01711
Updates 151, num timesteps 6037584, FPS 568, mean/median reward 660.0/618.8, min/max reward 172.3/1468.4, test_mean/median reward 1157.3/1157.3, test_min/max reward 1157.3/1157.3, entropy -8.49671, value loss 8.55556, policy loss 0.00329
Updates 152, num timesteps 6077568, FPS 568, mean/median reward 784.6/753.0, min/max reward 201.4/1495.4, test_mean/median reward 1275.6/1275.6, test_min/max reward 1275.6/1275.6, entropy -8.52879, value loss 8.60504, policy loss -0.02195
Updates 153, num timesteps 6117552, FPS 568, mean/median reward 741.5/670.6, min/max reward 211.2/1485.6, test_mean/median reward 1269.6/1269.6, test_min/max reward 1269.6/1269.6, entropy -8.55539, value loss 7.84414, policy loss 0.00373
Updates 154, num timesteps 6157536, FPS 569, mean/median reward 660.6/557.6, min/max reward 231.5/1487.2, test_mean/median reward 1253.4/1253.4, test_min/max reward 1253.4/1253.4, entropy -8.57839, value loss 9.89385, policy loss -0.00389
Updates 155, num timesteps 6197520, FPS 569, mean/median reward 772.1/719.5, min/max reward 176.4/1509.0, test_mean/median reward 1372.2/1372.2, test_min/max reward 1372.2/1372.2, entropy -8.60137, value loss 9.79105, policy loss -0.01988
Updates 156, num timesteps 6237504, FPS 569, mean/median reward 781.7/712.1, min/max reward 244.4/1514.6, test_mean/median reward 1430.2/1430.2, test_min/max reward 1430.2/1430.2, entropy -8.62339, value loss 9.27405, policy loss -0.01131
Updates 157, num timesteps 6277488, FPS 569, mean/median reward 814.3/804.5, min/max reward 236.7/1514.2, test_mean/median reward 1134.6/1134.6, test_min/max reward 1134.6/1134.6, entropy -8.64871, value loss 10.74209, policy loss -0.01084
Updates 158, num timesteps 6317472, FPS 569, mean/median reward 812.4/782.9, min/max reward 198.5/1527.8, test_mean/median reward 1318.0/1318.0, test_min/max reward 1318.0/1318.0, entropy -8.67162, value loss 8.42825, policy loss 0.00173
Updates 159, num timesteps 6357456, FPS 569, mean/median reward 829.3/809.5, min/max reward 212.7/1534.0, test_mean/median reward 1299.3/1299.3, test_min/max reward 1299.3/1299.3, entropy -8.68991, value loss 8.05351, policy loss -0.00808
Updates 160, num timesteps 6397440, FPS 569, mean/median reward 843.9/740.3, min/max reward 214.8/1519.0, test_mean/median reward 1424.8/1424.8, test_min/max reward 1424.8/1424.8, entropy -8.71121, value loss 7.51796, policy loss -0.01332
Updates 161, num timesteps 6437424, FPS 569, mean/median reward 836.8/721.0, min/max reward 187.7/1502.4, test_mean/median reward 1254.2/1254.2, test_min/max reward 1254.2/1254.2, entropy -8.73076, value loss 9.23696, policy loss -0.00790
Updates 162, num timesteps 6477408, FPS 569, mean/median reward 923.3/860.5, min/max reward 260.9/1523.5, test_mean/median reward 1128.7/1128.7, test_min/max reward 1128.7/1128.7, entropy -8.74805, value loss 7.48683, policy loss 0.00813
Updates 163, num timesteps 6517392, FPS 569, mean/median reward 737.7/685.3, min/max reward 211.0/1522.2, test_mean/median reward 1157.8/1157.8, test_min/max reward 1157.8/1157.8, entropy -8.76497, value loss 10.39720, policy loss -0.01472
Updates 164, num timesteps 6557376, FPS 570, mean/median reward 940.6/889.7, min/max reward 297.9/1509.4, test_mean/median reward 1297.9/1297.9, test_min/max reward 1297.9/1297.9, entropy -8.78758, value loss 7.85014, policy loss -0.01540
Updates 165, num timesteps 6597360, FPS 570, mean/median reward 949.1/1024.4, min/max reward 209.0/1543.1, test_mean/median reward 1412.3/1412.3, test_min/max reward 1412.3/1412.3, entropy -8.80448, value loss 9.94379, policy loss -0.00418
Updates 166, num timesteps 6637344, FPS 570, mean/median reward 974.4/1019.2, min/max reward 282.4/1541.4, test_mean/median reward 1545.9/1545.9, test_min/max reward 1545.9/1545.9, entropy -8.82498, value loss 8.79761, policy loss -0.01325
Updates 167, num timesteps 6677328, FPS 570, mean/median reward 1011.5/1114.5, min/max reward 264.0/1545.5, test_mean/median reward 1391.1/1391.1, test_min/max reward 1391.1/1391.1, entropy -8.85036, value loss 5.71913, policy loss 0.07178
Updates 168, num timesteps 6717312, FPS 570, mean/median reward 93.1/88.7, min/max reward 62.9/151.4, test_mean/median reward 57.0/57.0, test_min/max reward 57.0/57.0, entropy -8.85102, value loss 17.40421, policy loss -0.00762
Updates 169, num timesteps 6757296, FPS 570, mean/median reward 96.0/90.8, min/max reward 57.0/138.6, test_mean/median reward 60.1/60.1, test_min/max reward 60.1/60.1, entropy -8.85918, value loss 10.48872, policy loss -0.00232
Updates 170, num timesteps 6797280, FPS 570, mean/median reward 97.3/94.5, min/max reward 62.4/154.0, test_mean/median reward 63.7/63.7, test_min/max reward 63.7/63.7, entropy -8.86508, value loss 7.58714, policy loss 0.00081
Updates 171, num timesteps 6837264, FPS 570, mean/median reward 100.5/93.7, min/max reward 55.9/151.7, test_mean/median reward 68.9/68.9, test_min/max reward 68.9/68.9, entropy -8.86580, value loss 7.84271, policy loss -0.00663
Updates 172, num timesteps 6877248, FPS 570, mean/median reward 105.4/103.1, min/max reward 65.8/148.7, test_mean/median reward 80.9/80.9, test_min/max reward 80.9/80.9, entropy -8.87273, value loss 8.24130, policy loss -0.01546
Updates 173, num timesteps 6917232, FPS 570, mean/median reward 112.5/111.1, min/max reward 75.1/153.7, test_mean/median reward 75.6/75.6, test_min/max reward 75.6/75.6, entropy -8.87839, value loss 7.76444, policy loss -0.01710
Updates 174, num timesteps 6957216, FPS 570, mean/median reward 121.4/121.8, min/max reward 87.2/153.4, test_mean/median reward 75.3/75.3, test_min/max reward 75.3/75.3, entropy -8.87555, value loss 7.41468, policy loss -0.01909
Updates 175, num timesteps 6997200, FPS 570, mean/median reward 118.0/115.6, min/max reward 91.4/153.2, test_mean/median reward 113.6/113.6, test_min/max reward 113.6/113.6, entropy -8.87680, value loss 6.82928, policy loss -0.02195
Updates 176, num timesteps 7037184, FPS 570, mean/median reward 123.9/123.6, min/max reward 92.5/174.2, test_mean/median reward 110.3/110.3, test_min/max reward 110.3/110.3, entropy -8.88716, value loss 6.18306, policy loss -0.02500
Updates 177, num timesteps 7077168, FPS 569, mean/median reward 125.3/123.6, min/max reward 67.7/173.7, test_mean/median reward 129.5/129.5, test_min/max reward 129.5/129.5, entropy -8.90172, value loss 5.16124, policy loss -0.01949
Updates 178, num timesteps 7117152, FPS 569, mean/median reward 128.4/128.1, min/max reward 95.0/160.4, test_mean/median reward 137.8/137.8, test_min/max reward 137.8/137.8, entropy -8.90528, value loss 4.64986, policy loss -0.02198
Updates 179, num timesteps 7157136, FPS 569, mean/median reward 127.8/129.3, min/max reward 75.1/154.2, test_mean/median reward 138.4/138.4, test_min/max reward 138.4/138.4, entropy -8.90887, value loss 5.07914, policy loss -0.01839
Updates 180, num timesteps 7197120, FPS 569, mean/median reward 130.3/130.1, min/max reward 97.3/163.4, test_mean/median reward 153.6/153.6, test_min/max reward 153.6/153.6, entropy -8.91768, value loss 4.74650, policy loss -0.01887
Updates 181, num timesteps 7237104, FPS 569, mean/median reward 133.8/135.0, min/max reward 98.6/200.6, test_mean/median reward 134.2/134.2, test_min/max reward 134.2/134.2, entropy -8.94333, value loss 4.80389, policy loss -0.02562
Updates 182, num timesteps 7277088, FPS 569, mean/median reward 133.8/134.5, min/max reward 97.1/195.5, test_mean/median reward 164.6/164.6, test_min/max reward 164.6/164.6, entropy -8.96686, value loss 4.51931, policy loss -0.02500
Updates 183, num timesteps 7317072, FPS 569, mean/median reward 139.4/139.2, min/max reward 114.0/176.2, test_mean/median reward 142.2/142.2, test_min/max reward 142.2/142.2, entropy -8.98185, value loss 4.06900, policy loss -0.02411
Updates 184, num timesteps 7357056, FPS 569, mean/median reward 141.3/140.0, min/max reward 115.3/176.0, test_mean/median reward 164.5/164.5, test_min/max reward 164.5/164.5, entropy -8.99461, value loss 3.90697, policy loss -0.02033
Updates 185, num timesteps 7397040, FPS 569, mean/median reward 141.8/141.1, min/max reward 110.0/179.0, test_mean/median reward 160.9/160.9, test_min/max reward 160.9/160.9, entropy -9.00756, value loss 3.67855, policy loss -0.01927
Updates 186, num timesteps 7437024, FPS 569, mean/median reward 146.3/146.2, min/max reward 112.6/176.5, test_mean/median reward 164.0/164.0, test_min/max reward 164.0/164.0, entropy -9.01764, value loss 3.74390, policy loss -0.02147
Updates 187, num timesteps 7477008, FPS 569, mean/median reward 145.2/140.6, min/max reward 119.2/183.7, test_mean/median reward 161.4/161.4, test_min/max reward 161.4/161.4, entropy -9.03320, value loss 3.63351, policy loss -0.01977
Updates 188, num timesteps 7516992, FPS 569, mean/median reward 149.5/150.6, min/max reward 118.4/183.4, test_mean/median reward 182.1/182.1, test_min/max reward 182.1/182.1, entropy -9.05699, value loss 3.45573, policy loss -0.02017
Updates 189, num timesteps 7556976, FPS 569, mean/median reward 152.6/155.8, min/max reward 113.1/197.0, test_mean/median reward 173.1/173.1, test_min/max reward 173.1/173.1, entropy -9.08315, value loss 3.59223, policy loss -0.01671
Updates 190, num timesteps 7596960, FPS 569, mean/median reward 156.7/157.5, min/max reward 129.3/189.6, test_mean/median reward 165.5/165.5, test_min/max reward 165.5/165.5, entropy -9.10613, value loss 3.53174, policy loss -0.01989
Updates 191, num timesteps 7636944, FPS 569, mean/median reward 152.0/153.1, min/max reward 100.6/181.7, test_mean/median reward 186.2/186.2, test_min/max reward 186.2/186.2, entropy -9.13434, value loss 4.11577, policy loss -0.02273
Updates 192, num timesteps 7676928, FPS 569, mean/median reward 161.9/162.8, min/max reward 113.6/202.4, test_mean/median reward 187.8/187.8, test_min/max reward 187.8/187.8, entropy -9.15881, value loss 4.06529, policy loss -0.02561
Updates 193, num timesteps 7716912, FPS 569, mean/median reward 163.1/164.2, min/max reward 125.0/199.7, test_mean/median reward 191.2/191.2, test_min/max reward 191.2/191.2, entropy -9.17791, value loss 3.94887, policy loss -0.01782
Updates 194, num timesteps 7756896, FPS 569, mean/median reward 165.7/164.7, min/max reward 124.5/198.7, test_mean/median reward 192.6/192.6, test_min/max reward 192.6/192.6, entropy -9.20235, value loss 3.59961, policy loss -0.02007
Updates 195, num timesteps 7796880, FPS 569, mean/median reward 172.8/173.9, min/max reward 126.3/211.3, test_mean/median reward 196.2/196.2, test_min/max reward 196.2/196.2, entropy -9.22826, value loss 3.16700, policy loss -0.02592
Updates 196, num timesteps 7836864, FPS 569, mean/median reward 170.3/171.2, min/max reward 116.9/205.9, test_mean/median reward 195.1/195.1, test_min/max reward 195.1/195.1, entropy -9.25842, value loss 3.04990, policy loss -0.02142
Updates 197, num timesteps 7876848, FPS 569, mean/median reward 170.2/170.7, min/max reward 137.5/204.4, test_mean/median reward 198.7/198.7, test_min/max reward 198.7/198.7, entropy -9.28512, value loss 3.10415, policy loss -0.01689
Updates 198, num timesteps 7916832, FPS 569, mean/median reward 173.8/172.5, min/max reward 144.5/203.9, test_mean/median reward 189.1/189.1, test_min/max reward 189.1/189.1, entropy -9.31232, value loss 3.06789, policy loss -0.02195
Updates 199, num timesteps 7956816, FPS 569, mean/median reward 178.0/178.7, min/max reward 128.4/206.9, test_mean/median reward 196.5/196.5, test_min/max reward 196.5/196.5, entropy -9.34157, value loss 2.53508, policy loss -0.02389
Updates 200, num timesteps 7996800, FPS 569, mean/median reward 179.4/180.7, min/max reward 144.8/215.9, test_mean/median reward 201.7/201.7, test_min/max reward 201.7/201.7, entropy -9.36843, value loss 2.67507, policy loss -0.01780
Updates 201, num timesteps 8036784, FPS 568, mean/median reward 183.1/180.9, min/max reward 126.8/220.8, test_mean/median reward 198.0/198.0, test_min/max reward 198.0/198.0, entropy -9.39064, value loss 2.64840, policy loss -0.01292
Updates 202, num timesteps 8076768, FPS 568, mean/median reward 188.5/189.2, min/max reward 134.4/235.2, test_mean/median reward 213.1/213.1, test_min/max reward 213.1/213.1, entropy -9.41426, value loss 3.00053, policy loss -0.01768
Updates 203, num timesteps 8116752, FPS 568, mean/median reward 193.9/196.6, min/max reward 125.8/233.0, test_mean/median reward 208.7/208.7, test_min/max reward 208.7/208.7, entropy -9.43580, value loss 3.09573, policy loss -0.01542
Updates 204, num timesteps 8156736, FPS 568, mean/median reward 195.5/196.1, min/max reward 156.3/237.2, test_mean/median reward 219.9/219.9, test_min/max reward 219.9/219.9, entropy -9.46153, value loss 2.56422, policy loss -0.01132
Updates 205, num timesteps 8196720, FPS 568, mean/median reward 194.2/198.0, min/max reward 151.6/221.4, test_mean/median reward 215.4/215.4, test_min/max reward 215.4/215.4, entropy -9.48911, value loss 2.44482, policy loss -0.01777
Updates 206, num timesteps 8236704, FPS 568, mean/median reward 193.0/195.0, min/max reward 121.6/224.7, test_mean/median reward 192.1/192.1, test_min/max reward 192.1/192.1, entropy -9.52335, value loss 2.47674, policy loss -0.01227
Updates 207, num timesteps 8276688, FPS 568, mean/median reward 199.1/197.6, min/max reward 146.2/252.8, test_mean/median reward 226.8/226.8, test_min/max reward 226.8/226.8, entropy -9.55484, value loss 2.52213, policy loss -0.01825
Updates 208, num timesteps 8316672, FPS 568, mean/median reward 203.4/202.0, min/max reward 141.0/269.3, test_mean/median reward 185.7/185.7, test_min/max reward 185.7/185.7, entropy -9.58129, value loss 2.60118, policy loss -0.01758
Updates 209, num timesteps 8356656, FPS 568, mean/median reward 200.5/199.8, min/max reward 157.6/228.6, test_mean/median reward 232.2/232.2, test_min/max reward 232.2/232.2, entropy -9.60515, value loss 2.51078, policy loss -0.01425
Updates 210, num timesteps 8396640, FPS 568, mean/median reward 205.7/203.8, min/max reward 152.4/253.9, test_mean/median reward 218.4/218.4, test_min/max reward 218.4/218.4, entropy -9.62405, value loss 2.72053, policy loss -0.01971
Updates 211, num timesteps 8436624, FPS 568, mean/median reward 202.5/203.0, min/max reward 144.1/232.4, test_mean/median reward 219.1/219.1, test_min/max reward 219.1/219.1, entropy -9.65077, value loss 2.16093, policy loss -0.02191
Updates 212, num timesteps 8476608, FPS 568, mean/median reward 209.0/207.2, min/max reward 163.2/258.8, test_mean/median reward 188.9/188.9, test_min/max reward 188.9/188.9, entropy -9.68130, value loss 2.09316, policy loss -0.02010
Updates 213, num timesteps 8516592, FPS 568, mean/median reward 214.4/215.3, min/max reward 181.3/257.6, test_mean/median reward 196.0/196.0, test_min/max reward 196.0/196.0, entropy -9.71252, value loss 2.13358, policy loss -0.01271
Updates 214, num timesteps 8556576, FPS 568, mean/median reward 213.9/213.0, min/max reward 152.4/269.5, test_mean/median reward 237.1/237.1, test_min/max reward 237.1/237.1, entropy -9.74313, value loss 2.19128, policy loss -0.01316
Updates 215, num timesteps 8596560, FPS 568, mean/median reward 216.3/216.0, min/max reward 142.7/262.4, test_mean/median reward 239.4/239.4, test_min/max reward 239.4/239.4, entropy -9.77825, value loss 2.08855, policy loss -0.01527
Updates 216, num timesteps 8636544, FPS 568, mean/median reward 218.5/218.9, min/max reward 128.4/281.0, test_mean/median reward 247.6/247.6, test_min/max reward 247.6/247.6, entropy -9.81032, value loss 2.62486, policy loss -0.01600
Updates 217, num timesteps 8676528, FPS 568, mean/median reward 226.6/224.9, min/max reward 143.6/275.9, test_mean/median reward 268.9/268.9, test_min/max reward 268.9/268.9, entropy -9.83482, value loss 2.38061, policy loss -0.01779
